UID,district,block id,cluster id,Student Identifier,school id,subject,class,baseline,1st question Level,1st level score,2nd question Level,2nd level score,3rd question Level,3rd level score,Admin User ID
026759676_1,CHENGALPATTU,5,33030605303,26759676,33030604001,English,2,Mottu,Mottu,10,,,,,3000143
026759862_1,CHENGALPATTU,5,33030605303,26759862,33030604001,English,2,Arumbu,Arumbu,9,Mottu,6,,,3000143
026761021_1,CHENGALPATTU,5,33030605303,26761021,33030604001,English,2,Arumbu,Arumbu,9,Mottu,10,,,3000143
026761479_1,CHENGALPATTU,5,33030605303,26761479,33030604001,English,2,Arumbu,Arumbu,10,Mottu,10,,,3000143
026761553_1,CHENGALPATTU,5,33030605303,26761553,33030604001,English,2,Arumbu,Arumbu,8,Mottu,8,,,3000143
026761733_3,CHENGALPATTU,5,33030605303,26761733,33030604001,Tamil,2,Arumbu,Arumbu,10,Mottu,9,,,3000143
026769844_1,CHENGALPATTU,10,33031300702,26769844,33031300601,English,2,Arumbu,Arumbu,4,,,,,3000140
026771691_2,CHENGALPATTU,11,33031103203,26771691,33031103201,Mathematics,2,Mottu,Mottu,6,,,,,3000144
026771943_1,CHENGALPATTU,11,33031103203,26771943,33031103201,English,2,Arumbu,Arumbu,5,,,,,3000144
026771943_2,CHENGALPATTU,11,33031103203,26771943,33031103201,Mathematics,2,Mottu,Mottu,5,,,,,3000144
026772137_1,CHENGALPATTU,11,33031103203,26772137,33031103201,English,2,Arumbu,Arumbu,6,,,,,3000144
026772137_2,CHENGALPATTU,11,33031103203,26772137,33031103201,Mathematics,2,Mottu,Mottu,7,,,,,3000144
026772275_2,CHENGALPATTU,11,33031103203,26772275,33031103201,Mathematics,2,Mottu,Mottu,5,,,,,3000144
026772275_1,CHENGALPATTU,11,33031103203,26772275,33031103201,English,2,Arumbu,Arumbu,8,Mottu,7,,,3000144
026772370_2,CHENGALPATTU,11,33031103203,26772370,33031103201,Mathematics,2,Mottu,Mottu,5,,,,,3000144
026772442_1,CHENGALPATTU,11,33031103203,26772442,33031103201,English,2,Arumbu,Arumbu,7,,,,,3000144
026780544_1,CHENGALPATTU,5,33030602904,26780544,33030602902,English,2,Mottu,Mottu,9,,,,,3000142
026780605_1,CHENGALPATTU,5,33030602904,26780605,33030602902,English,2,Mottu,Mottu,7,,,,,3000142
026805946_2,CHENGALPATTU,8,33031003603,26805946,33031006002,Mathematics,2,Arumbu,Arumbu,6,,,,,3000144
026805946_1,CHENGALPATTU,8,33031003603,26805946,33031006002,English,2,Arumbu,Arumbu,7,,,,,3000144
026818067_1,CHENGALPATTU,7,33030808501,26818067,33030808101,English,3,Arumbu,Arumbu,9,Mottu,9,Malar,8,3000147
026831309_2,CHENGALPATTU,11,33031105603,26831309,33031106201,Mathematics,2,Arumbu,Arumbu,6,,,,,3000143
026831309_1,CHENGALPATTU,11,33031105603,26831309,33031106201,English,2,Arumbu,Arumbu,8,Mottu,6,,,3000143
026835024_2,CHENGALPATTU,8,33031001602,26835024,33031000401,Mathematics,2,Arumbu,Arumbu,6,,,,,3000149
026835024_1,CHENGALPATTU,8,33031001602,26835024,33031000401,English,2,Mottu,Mottu,5,,,,,3000149
026841439_2,CHENGALPATTU,10,33031304906,26841439,33031304501,Mathematics,2,Arumbu,Arumbu,8,,,,,3000142
026841439_1,CHENGALPATTU,10,33031304906,26841439,33031304501,English,2,Arumbu,Arumbu,4,,,,,3000142
026848659_2,CHENGALPATTU,10,33031300202,26848659,33031300201,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,3000139
026856740_2,CHENGALPATTU,8,33031001602,26856740,33031000401,Mathematics,2,Arumbu,Arumbu,10,Mottu,5,,,3000149
026858051_1,CHENGALPATTU,10,33031300702,26858051,33031300601,English,2,Arumbu,Arumbu,5,,,,,3000140
026858051_3,CHENGALPATTU,10,33031300702,26858051,33031300601,Tamil,2,Arumbu,Arumbu,9,Mottu,9,,,3000140
026891391_2,CHENGALPATTU,9,33031204104,26891391,33031204101,Mathematics,3,Malar,Malar,9,,,,,3000147
026891391_1,CHENGALPATTU,9,33031204104,26891391,33031204101,English,3,Malar,Malar,7,,,,,3000147
026909316_1,CHENGALPATTU,11,33031103203,26909316,33031103201,English,2,Arumbu,Arumbu,4,,,,,3000144
026930305_2,CHENGALPATTU,7,33030804503,26930305,33030806401,Mathematics,2,Arumbu,Arumbu,4,,,,,3000150
026942875_1,CHENGALPATTU,8,33031001602,26942875,33031000401,English,2,Mottu,Mottu,7,,,,,3000149
026977004_1,CHENGALPATTU,9,33031204104,26977004,33031204101,English,3,Malar,Malar,7,,,,,3000147
026983922_1,CHENGALPATTU,10,33031302902,26983922,33031302302,English,2,Arumbu,Arumbu,7,,,,,3000134
026983922_3,CHENGALPATTU,10,33031302902,26983922,33031302302,Tamil,2,Arumbu,Arumbu,6,,,,,3000134
027063839_3,CHENGALPATTU,10,33031302902,27063839,33031302302,Tamil,2,Arumbu,Arumbu,7,,,,,3000134
027068144_1,CHENGALPATTU,11,33031101703,27068144,33031101801,English,2,Arumbu,Arumbu,9,Mottu,7,,,3000149
027097907_2,CHENGALPATTU,11,33031101703,27097907,33031101801,Mathematics,3,Arumbu,Arumbu,5,,,,,3000149
027097907_1,CHENGALPATTU,11,33031101703,27097907,33031101801,English,3,Arumbu,Arumbu,8,Mottu,9,Malar,8,3000149
027133003_1,CHENGALPATTU,11,33031101703,27133003,33031101801,English,2,Arumbu,Arumbu,9,Mottu,7,,,3000149
027183483_2,CHENGALPATTU,5,33030600402,27183483,33030600201,Mathematics,2,Mottu,Mottu,7,,,,,3000135
027231646_1,CHENGALPATTU,7,33030808705,27231646,33030806002,English,2,Mottu,Mottu,10,,,,,3000143
027431707_1,CHENGALPATTU,5,33030602904,27431707,33030602902,English,2,Mottu,Mottu,7,,,,,3000142
027457942_2,CHENGALPATTU,10,33031300202,27457942,33031300201,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,3000139
027554946_2,CHENGALPATTU,10,33031302902,27554946,33031302302,Mathematics,2,Arumbu,Arumbu,3,,,,,3000134
027554946_3,CHENGALPATTU,10,33031302902,27554946,33031302302,Tamil,2,Arumbu,Arumbu,5,,,,,3000134
027554946_1,CHENGALPATTU,10,33031302902,27554946,33031302302,English,2,Arumbu,Arumbu,3,,,,,3000134
027675740_2,CHENGALPATTU,7,33030803101,27675740,33030806101,Mathematics,1,Arumbu,Arumbu,5,,,,,3000144
027779274_2,CHENGALPATTU,9,33031204206,27779274,33031204207,Mathematics,1,Arumbu,Arumbu,8,,,,,3000118
027782781_2,CHENGALPATTU,9,33031204206,27782781,33031204207,Mathematics,1,Arumbu,Arumbu,7,,,,,3000118
027796945_1,CHENGALPATTU,8,33031001602,27796945,33031000401,English,1,Arumbu,Arumbu,6,,,,,3000149
027797125_2,CHENGALPATTU,8,33031001602,27797125,33031000401,Mathematics,1,Arumbu,Arumbu,5,,,,,3000149
027818972_2,CHENGALPATTU,8,33031004102,27818972,33031004402,Mathematics,1,Arumbu,Arumbu,7,,,,,3000147
027819638_2,CHENGALPATTU,8,33031004102,27819638,33031004402,Mathematics,1,Arumbu,Arumbu,9,,,,,3000147
027820719_2,CHENGALPATTU,8,33031004102,27820719,33031004402,Mathematics,1,Arumbu,Arumbu,8,,,,,3000147
027822321_2,CHENGALPATTU,8,33031004102,27822321,33031004402,Mathematics,1,Arumbu,Arumbu,8,,,,,3000147
027829668_1,CHENGALPATTU,7,33030807901,27829668,33030804202,English,1,Arumbu,Arumbu,10,,,,,3000146
027829668_2,CHENGALPATTU,7,33030807901,27829668,33030804202,Mathematics,1,Arumbu,Arumbu,8,,,,,3000146
027832486_2,CHENGALPATTU,7,33030807901,27832486,33030804202,Mathematics,1,Arumbu,Arumbu,6,,,,,3000146
027835032_2,CHENGALPATTU,7,33030807901,27835032,33030804202,Mathematics,1,Arumbu,Arumbu,8,,,,,3000146
027847125_3,CHENGALPATTU,11,33031102402,27847125,33031101502,Tamil,1,Arumbu,Arumbu,8,,,,,3000142
027854046_1,CHENGALPATTU,9,33031201802,27854046,33031201102,English,1,Arumbu,Arumbu,7,,,,,3000132
027858641_2,CHENGALPATTU,5,33030602503,27858641,33030602601,Mathematics,1,Arumbu,Arumbu,5,,,,,3000140
027859551_2,CHENGALPATTU,5,33030602503,27859551,33030602601,Mathematics,1,Arumbu,Arumbu,5,,,,,3000140
027860992_2,CHENGALPATTU,5,33030602503,27860992,33030602601,Mathematics,1,Arumbu,Arumbu,5,,,,,3000140
027861288_3,CHENGALPATTU,5,33030602503,27861288,33030602601,Tamil,1,Arumbu,Arumbu,8,,,,,3000140
027862010_2,CHENGALPATTU,5,33030602503,27862010,33030602601,Mathematics,1,Arumbu,Arumbu,9,,,,,3000140
027862114_3,CHENGALPATTU,5,33030602503,27862114,33030602601,Tamil,1,Arumbu,Arumbu,2,,,,,3000140
027906762_2,CHENGALPATTU,7,33030808705,27906762,33030806002,Mathematics,1,Arumbu,Arumbu,8,,,,,3000143
027980533_2,CHENGALPATTU,5,33030602503,27980533,33030602601,Mathematics,1,Arumbu,Arumbu,6,,,,,3000140
027991792_1,CHENGALPATTU,8,33031003603,27991792,33031006002,English,1,Arumbu,Arumbu,5,,,,,3000144
027991871_2,CHENGALPATTU,8,33031003603,27991871,33031006002,Mathematics,1,Arumbu,Arumbu,4,,,,,3000144
028003792_2,CHENGALPATTU,11,33031105603,28003792,33031106201,Mathematics,1,Arumbu,Arumbu,6,,,,,3000143
028005021_1,CHENGALPATTU,11,33031105603,28005021,33031106201,English,1,Arumbu,Arumbu,6,,,,,3000143
028008211_1,CHENGALPATTU,11,33031105603,28008211,33031106201,English,1,Arumbu,Arumbu,5,,,,,3000143
028008211_2,CHENGALPATTU,11,33031105603,28008211,33031106201,Mathematics,1,Arumbu,Arumbu,5,,,,,3000143
028022019_3,CHENGALPATTU,10,33031300702,28022019,33031300601,Tamil,1,Arumbu,Arumbu,8,,,,,3000140
028022019_1,CHENGALPATTU,10,33031300702,28022019,33031300601,English,1,Arumbu,Arumbu,3,,,,,3000140
028026740_1,CHENGALPATTU,5,33030602904,28026740,33030602902,English,1,Arumbu,Arumbu,9,,,,,3000142
028027801_3,CHENGALPATTU,5,33030602904,28027801,33030602902,Tamil,1,Arumbu,Arumbu,10,,,,,3000142
028027851_1,CHENGALPATTU,5,33030602904,28027851,33030602902,English,1,Arumbu,Arumbu,10,,,,,3000142
028059783_3,CHENGALPATTU,5,33030605303,28059783,33030604001,Tamil,1,Arumbu,Arumbu,8,,,,,3000143
028060050_1,CHENGALPATTU,8,33031005603,28060050,33031005201,English,1,Arumbu,Arumbu,8,,,,,3000143
028060970_2,CHENGALPATTU,8,33031005603,28060970,33031005201,Mathematics,1,Arumbu,Arumbu,6,,,,,3000143
028064185_3,CHENGALPATTU,5,33030605303,28064185,33030604001,Tamil,1,Arumbu,Arumbu,5,,,,,3000143
028064618_3,CHENGALPATTU,5,33030605303,28064618,33030604001,Tamil,1,Arumbu,Arumbu,6,,,,,3000143
028065532_3,CHENGALPATTU,5,33030605303,28065532,33030604001,Tamil,1,Arumbu,Arumbu,7,,,,,3000143
028066587_3,CHENGALPATTU,5,33030605303,28066587,33030604001,Tamil,1,Arumbu,Arumbu,9,,,,,3000143
028153448_2,CHENGALPATTU,7,33030803101,28153448,33030806101,Mathematics,1,Arumbu,Arumbu,5,,,,,3000144
028156790_1,CHENGALPATTU,7,33030808501,28156790,33030808101,English,1,Arumbu,Arumbu,7,,,,,3000147
028202286_3,CHENGALPATTU,5,33030602503,28202286,33030602601,Tamil,1,Arumbu,Arumbu,1,,,,,3000140
028261068_2,CHENGALPATTU,9,33031204206,28261068,33031204207,Mathematics,1,Arumbu,Arumbu,5,,,,,3000118
028299336_3,CHENGALPATTU,9,33031204104,28299336,33031204101,Tamil,1,Arumbu,Arumbu,8,,,,,3000147
028340882_1,CHENGALPATTU,7,33030808501,28340882,33030808101,English,3,Malar,Malar,9,,,,,3000147
028405699_2,CHENGALPATTU,11,33031101703,28405699,33031101801,Mathematics,1,Arumbu,Arumbu,7,,,,,3000149
028405933_1,CHENGALPATTU,11,33031101703,28405933,33031101801,English,1,Arumbu,Arumbu,8,,,,,3000149
028443400_1,CHENGALPATTU,10,33031302902,28443400,33031302302,English,1,Arumbu,Arumbu,6,,,,,3000134
028492723_2,CHENGALPATTU,10,33031304906,28492723,33031304501,Mathematics,1,Arumbu,Arumbu,5,,,,,3000142
028510801_3,CHENGALPATTU,10,33031300202,28510801,33031300201,Tamil,1,Arumbu,Arumbu,8,,,,,3000139
028513436_1,CHENGALPATTU,8,33031003204,28513436,33031003301,English,1,Arumbu,Arumbu,6,,,,,3000150
028513837_3,CHENGALPATTU,10,33031300202,28513837,33031300201,Tamil,1,Arumbu,Arumbu,7,,,,,3000139
028514408_3,CHENGALPATTU,10,33031300202,28514408,33031300201,Tamil,1,Arumbu,Arumbu,6,,,,,3000139
028514481_3,CHENGALPATTU,10,33031300202,28514481,33031300201,Tamil,1,Arumbu,Arumbu,7,,,,,3000139
028544153_3,CHENGALPATTU,11,33031102402,28544153,33031101502,Tamil,1,Arumbu,Arumbu,9,,,,,3000142
028780937_2,CHENGALPATTU,7,33030808705,28780937,33030806002,Mathematics,1,Arumbu,Arumbu,7,,,,,3000143
028781052_2,CHENGALPATTU,7,33030808705,28781052,33030806002,Mathematics,1,Arumbu,Arumbu,6,,,,,3000143
028876031_2,CHENGALPATTU,8,33031004102,28876031,33031004402,Mathematics,1,Arumbu,Arumbu,4,,,,,3000147
028876054_2,CHENGALPATTU,8,33031004102,28876054,33031004402,Mathematics,1,Arumbu,Arumbu,7,,,,,3000147
028876054_1,CHENGALPATTU,8,33031004102,28876054,33031004402,English,1,Arumbu,Arumbu,7,,,,,3000147
022652677_3,CHENNAI (EXT. GCC),418,33020200814,22652677,33020301801,Tamil,3,Malar,Malar,9,,,,,30642461
022652787_3,CHENNAI (EXT. GCC),418,33020200814,22652787,33020301801,Tamil,3,Malar,Malar,9,,,,,30642461
022679206_3,CHENNAI (EXT. GCC),411,33020901605,22679206,33021002102,Tamil,3,Malar,Malar,9,,,,,30643653
022679206_1,CHENNAI (EXT. GCC),411,33020901605,22679206,33021002102,English,3,Malar,Malar,5,,,,,30643653
022679316_2,CHENNAI (EXT. GCC),411,33020901605,22679316,33021002102,Mathematics,3,Malar,Malar,7,,,,,30643653
022688296_2,CHENNAI (EXT. GCC),463,33020100604,22688296,33020100601,Mathematics,3,Malar,Malar,10,,,,,30641296
022688296_1,CHENNAI (EXT. GCC),463,33020100604,22688296,33020100601,English,3,Malar,Malar,7,,,,,30641296
022695710_2,CHENNAI (EXT. GCC),466,33020601203,22695710,33020601402,Mathematics,3,Arumbu,Arumbu,9,Mottu,9,Malar,8,30642703
022696182_3,CHENNAI (EXT. GCC),418,33020200814,22696182,33020301801,Tamil,3,Malar,Malar,9,,,,,30642461
022696738_3,CHENNAI (EXT. GCC),411,33020901605,22696738,33021002104,Tamil,3,Malar,Malar,7,,,,,30643653
022699688_3,CHENNAI (EXT. GCC),466,33020601204,22699688,33020601102,Tamil,3,Malar,Malar,10,,,,,30641499
022701340_2,CHENNAI (EXT. GCC),466,33020601204,22701340,33020601002,Mathematics,3,Mottu,Mottu,6,,,,,30641499
022701340_1,CHENNAI (EXT. GCC),466,33020601204,22701340,33020601002,English,3,Malar,Malar,6,,,,,30641499
022704450_1,CHENNAI (EXT. GCC),463,33020300311,22704450,33020300304,English,3,Malar,Malar,7,,,,,30641358
022705319_3,CHENNAI (EXT. GCC),466,33020601204,22705319,33020601002,Tamil,3,Malar,Malar,8,,,,,30641499
022707277_1,CHENNAI (EXT. GCC),466,33020601204,22707277,33020601002,English,3,Malar,Malar,7,,,,,30641499
022707277_3,CHENNAI (EXT. GCC),466,33020601204,22707277,33020601002,Tamil,3,Malar,Malar,10,,,,,30641499
022713996_3,CHENNAI (EXT. GCC),411,33020901004,22713996,33021001903,Tamil,3,Malar,Malar,10,,,,,30645878
022721921_2,CHENNAI (EXT. GCC),466,33020601204,22721921,33020601002,Mathematics,2,Arumbu,Arumbu,7,,,,,30641499
022725116_3,CHENNAI (EXT. GCC),466,33020601204,22725116,33020601002,Tamil,3,Malar,Malar,10,,,,,30641499
022725116_1,CHENNAI (EXT. GCC),466,33020601204,22725116,33020601002,English,3,Malar,Malar,8,,,,,30641499
022729285_2,CHENNAI (EXT. GCC),418,33020700907,22729285,33020600205,Mathematics,3,Malar,Malar,8,,,,,30655722
022731942_3,CHENNAI (EXT. GCC),465,33020501402,22731942,33020500201,Tamil,3,Malar,Malar,10,,,,,30641502
022734853_2,CHENNAI (EXT. GCC),411,33020901603,22734853,33020901705,Mathematics,3,Malar,Malar,6,,,,,30645970
022736022_2,CHENNAI (EXT. GCC),466,33021000805,22736022,33021001004,Mathematics,3,Malar,Malar,9,,,,,30654953
022736100_3,CHENNAI (EXT. GCC),466,33021000805,22736100,33021001004,Tamil,3,Malar,Malar,9,,,,,30654953
022736100_1,CHENNAI (EXT. GCC),466,33021000805,22736100,33021001004,English,3,Malar,Malar,10,,,,,30654953
022737901_3,CHENNAI (EXT. GCC),418,33020700907,22737901,33020701303,Tamil,3,Malar,Malar,3,,,,,30655722
022738821_3,CHENNAI (EXT. GCC),418,33020700907,22738821,33020701303,Tamil,3,Malar,Malar,8,,,,,30655722
022738821_1,CHENNAI (EXT. GCC),418,33020700907,22738821,33020701303,English,3,Malar,Malar,6,,,,,30655722
022739247_3,CHENNAI (EXT. GCC),418,33020700907,22739247,33020701303,Tamil,3,Malar,Malar,3,,,,,30655722
022743355_2,CHENNAI (EXT. GCC),418,33020200809,22743355,33020200802,Mathematics,3,Malar,Malar,6,,,,,30641424
022743355_1,CHENNAI (EXT. GCC),418,33020200809,22743355,33020200802,English,3,Malar,Malar,5,,,,,30641424
022746457_3,CHENNAI (EXT. GCC),463,33020100604,22746457,33020100402,Tamil,3,Malar,Malar,10,,,,,30641296
022746457_1,CHENNAI (EXT. GCC),463,33020100604,22746457,33020100402,English,3,Malar,Malar,9,,,,,30641296
022746533_1,CHENNAI (EXT. GCC),463,33020100604,22746533,33020100402,English,3,Malar,Malar,10,,,,,30641296
022746533_3,CHENNAI (EXT. GCC),463,33020100604,22746533,33020100402,Tamil,3,Malar,Malar,10,,,,,30641296
022746533_2,CHENNAI (EXT. GCC),463,33020100604,22746533,33020100402,Mathematics,3,Malar,Malar,9,,,,,30641296
022751436_1,CHENNAI (EXT. GCC),465,33020401514,22751436,33020401515,English,3,Malar,Malar,6,,,,,30641505
022751436_3,CHENNAI (EXT. GCC),465,33020401514,22751436,33020401515,Tamil,3,Malar,Malar,10,,,,,30641505
022751436_2,CHENNAI (EXT. GCC),465,33020401514,22751436,33020401515,Mathematics,3,Malar,Malar,7,,,,,30641505
022753674_3,CHENNAI (EXT. GCC),418,33020700907,22753674,33020400203,Tamil,3,Malar,Malar,10,,,,,30655722
022756323_1,CHENNAI (EXT. GCC),466,33021000805,22756323,33021001203,English,3,Malar,Malar,8,,,,,30654953
022756323_3,CHENNAI (EXT. GCC),466,33021000805,22756323,33021001203,Tamil,3,Malar,Malar,10,,,,,30654953
022757744_2,CHENNAI (EXT. GCC),418,33020700907,22757744,33020600205,Mathematics,3,Malar,Malar,9,,,,,30655722
022757744_1,CHENNAI (EXT. GCC),418,33020700907,22757744,33020600205,English,3,Malar,Malar,10,,,,,30655722
022757931_3,CHENNAI (EXT. GCC),464,33020401405,22757931,33020400501,Tamil,3,Arumbu,Arumbu,9,Mottu,7,,,30641446
022757931_2,CHENNAI (EXT. GCC),464,33020401405,22757931,33020400501,Mathematics,3,Arumbu,Arumbu,3,,,,,30641446
022761453_3,CHENNAI (EXT. GCC),467,33020801206,22761453,33020801209,Tamil,3,Malar,Malar,9,,,,,30641491
022763789_3,CHENNAI (EXT. GCC),467,33020900209,22763789,33020900105,Tamil,3,Malar,Malar,10,,,,,30643346
022774739_1,CHENNAI (EXT. GCC),466,33021000101,22774739,33021000501,English,3,Malar,Malar,10,,,,,30641476
022775491_3,CHENNAI (EXT. GCC),463,33020100604,22775491,33020100402,Tamil,3,Malar,Malar,8,,,,,30641296
022787608_1,CHENNAI (EXT. GCC),463,33020100604,22787608,33020100701,English,3,Malar,Malar,8,,,,,30641296
022794294_2,CHENNAI (EXT. GCC),418,33020200903,22794294,33020200904,Mathematics,3,Malar,Malar,7,,,,,30641456
022795087_2,CHENNAI (EXT. GCC),411,33020901603,22795087,33020901705,Mathematics,3,Malar,Malar,5,,,,,30645970
022796133_3,CHENNAI (EXT. GCC),464,33020401405,22796133,33020400504,Tamil,3,Malar,Malar,6,,,,,30641446
022796133_1,CHENNAI (EXT. GCC),464,33020401405,22796133,33020400504,English,3,Malar,Malar,3,,,,,30641446
022797708_3,CHENNAI (EXT. GCC),464,33020401405,22797708,33020400504,Tamil,3,Malar,Malar,10,,,,,30641446
022797708_1,CHENNAI (EXT. GCC),464,33020401405,22797708,33020400504,English,3,Malar,Malar,8,,,,,30641446
022799067_2,CHENNAI (EXT. GCC),463,33020100604,22799067,33020100701,Mathematics,3,Malar,Malar,10,,,,,30641296
022800081_3,CHENNAI (EXT. GCC),411,33020901605,22800081,33021002102,Tamil,3,Malar,Malar,10,,,,,30643653
022802663_3,CHENNAI (EXT. GCC),466,33020601203,22802663,33020600604,Tamil,2,Arumbu,Arumbu,4,,,,,30642703
022802663_2,CHENNAI (EXT. GCC),466,33020601203,22802663,33020600604,Mathematics,2,Mottu,Mottu,4,,,,,30642703
022803933_2,CHENNAI (EXT. GCC),411,33020901605,22803933,33021002102,Mathematics,3,Malar,Malar,7,,,,,30643653
022808176_1,CHENNAI (EXT. GCC),466,33020701104,22808176,33020701101,English,3,Malar,Malar,4,,,,,30641324
022811527_3,CHENNAI (EXT. GCC),411,33020901004,22811527,33021002001,Tamil,3,Malar,Malar,9,,,,,30645878
022811784_1,CHENNAI (EXT. GCC),418,33020200809,22811784,33020201202,English,3,Malar,Malar,9,,,,,30641424
022822591_1,CHENNAI (EXT. GCC),465,33020401514,22822591,33020401508,English,3,Malar,Malar,9,,,,,30641505
022827934_3,CHENNAI (EXT. GCC),465,33020501402,22827934,33020501104,Tamil,3,Malar,Malar,10,,,,,30641502
022827934_1,CHENNAI (EXT. GCC),465,33020501402,22827934,33020501104,English,3,Mottu,Mottu,10,Malar,10,,,30641502
022832154_3,CHENNAI (EXT. GCC),463,33020300311,22832154,33020300304,Tamil,3,Malar,Malar,7,,,,,30641358
022832154_2,CHENNAI (EXT. GCC),463,33020300311,22832154,33020300304,Mathematics,3,Malar,Malar,8,,,,,30641358
022836210_1,CHENNAI (EXT. GCC),464,33020301018,22836210,33020301403,English,3,Arumbu,Arumbu,8,Mottu,5,,,30641506
022836654_1,CHENNAI (EXT. GCC),463,33020100604,22836654,33020100507,English,3,Malar,Malar,10,,,,,30641296
022836654_3,CHENNAI (EXT. GCC),463,33020100604,22836654,33020100507,Tamil,3,Malar,Malar,10,,,,,30641296
022853339_2,CHENNAI (EXT. GCC),463,33020100604,22853339,33020100701,Mathematics,3,Malar,Malar,9,,,,,30641296
022855893_1,CHENNAI (EXT. GCC),463,33020100408,22855893,33020100301,English,3,Malar,Malar,9,,,,,30645994
022856105_3,CHENNAI (EXT. GCC),463,33020100408,22856105,33020100301,Tamil,3,Malar,Malar,9,,,,,30645994
022856615_3,CHENNAI (EXT. GCC),463,33020100408,22856615,33020100301,Tamil,3,Malar,Malar,7,,,,,30645994
022857364_2,CHENNAI (EXT. GCC),464,33020300605,22857364,33020300604,Mathematics,3,Malar,Malar,9,,,,,30641503
022861652_3,CHENNAI (EXT. GCC),465,33020501402,22861652,33020400901,Tamil,3,Malar,Malar,6,,,,,30641502
022862261_2,CHENNAI (EXT. GCC),464,33020401405,22862261,33020400501,Mathematics,3,Mottu,Mottu,5,,,,,30641446
022862261_3,CHENNAI (EXT. GCC),464,33020401405,22862261,33020400501,Tamil,3,Malar,Malar,8,,,,,30641446
022862261_1,CHENNAI (EXT. GCC),464,33020401405,22862261,33020400501,English,3,Malar,Malar,6,,,,,30641446
022862679_3,CHENNAI (EXT. GCC),466,33021000805,22862679,33021001203,Tamil,3,Malar,Malar,10,,,,,30654953
022862679_1,CHENNAI (EXT. GCC),466,33021000805,22862679,33021001203,English,3,Malar,Malar,7,,,,,30654953
022877253_1,CHENNAI (EXT. GCC),411,33020901605,22877253,33021002104,English,3,Malar,Malar,10,,,,,30643653
022881765_1,CHENNAI (EXT. GCC),465,33020501402,22881765,33020400901,English,3,Malar,Malar,3,,,,,30641502
022881765_2,CHENNAI (EXT. GCC),465,33020501402,22881765,33020400901,Mathematics,3,Malar,Malar,5,,,,,30641502
022881825_1,CHENNAI (EXT. GCC),466,33020701403,22881825,33020701305,English,2,Mottu,Mottu,8,,,,,30641475
022884454_2,CHENNAI (EXT. GCC),465,33020501402,22884454,33020400901,Mathematics,3,Malar,Malar,6,,,,,30641502
022886932_3,CHENNAI (EXT. GCC),466,33020701403,22886932,33020701305,Tamil,2,Mottu,Mottu,6,,,,,30641475
022889900_1,CHENNAI (EXT. GCC),464,33020401405,22889900,33020400506,English,3,Malar,Malar,1,,,,,30641446
022889900_2,CHENNAI (EXT. GCC),464,33020401405,22889900,33020400506,Mathematics,3,Malar,Malar,2,,,,,30641446
022889900_3,CHENNAI (EXT. GCC),464,33020401405,22889900,33020400506,Tamil,3,Malar,Malar,1,,,,,30641446
